Gene mut_lof mut_silentCFPK mut_damaging dn_lof_SCZ dn_silentCFPK_SCZ dn_damaging_SCZ caseData1_SCZ caseData2_SCZ caseData3_SCZ controlData1_SCZ controlData2_SCZ controlData3_SCZ BF_SCZ PP_SCZ qvalue_SCZ dn_damaging_ASD dn_lof_ASD caseData_ASD controlData_ASD BF_ASD PP_ASD qvalue_ASD dn_damaging_DD dn_lof_DD BF_DD PP_DD qvalue_DD dn_damaging_ID dn_lof_ID BF_ID PP_ID qvalue_ID dn_damaging_EPI dn_lof_EPI BF_EPI PP_EPI qvalue_EPI
WAC 1.87310768307369e-06 5.02417e-07 7.71882e-07 0 0 0 0 0 0 0 0 0 0.927749970224619 0.0747453408987429 0.900800900413999 0 2 0 0 376.050354796492 0.945910532909352 0.0146866837952362 1 3 3377589.88451568 0.999989866153169 4.29731616046808e-07 0 3 771058.777074037 0.99995003016173 7.14014640066374e-06 0 0 0.854431262340349 0.00978778944510865 0.984921073299568
WDFY3 9.98535925786385e-06 1.11606e-10 2.04482e-05 0 0 0 2 1 0 5 1 4 0.293017946663695 0.0248796539834068 0.918993306160254 1 2 1 0 296.086524491492 0.932291713117727 0.021592079405279 0 0 2.33983221222734e-05 6.83594825174502e-07 0.971224664058771 0 0 0.03888738631218 0.0010082158945307 0.974330983019305 0 0 0.191079008881742 0.00220563293672254 0.988379972845596
WDR26 1.74901985418411e-06 4.53952e-06 5.13745e-06 0 0 0 2 0 1 0 0 0 1.96271443756411 0.145958097437518 0.749643609203815 1 0 0 0 2.0263544124561 0.08611853472173 0.712220134618714 1 2 17660.3647650068 0.998065605394883 0.000158019630799323 0 0 0.513439059644656 0.0131499153124242 0.970550702319866 0 0 0.690587751255987 0.00792578421476216 0.987318664998469
WHSC1 3.32953646522328e-06 7.15288e-07 1.03403e-05 0 0 0 1 0 0 0 0 0 1.25774752951788 0.0987076996886763 0.860098291414464 0 1 1 0 24.4860290592916 0.532426467220316 0.200512902691039 0 3 8444.54441140192 0.99596305662667 0.000374689293424753 1 0 7.95347587819791 0.171097376791608 0.483501503897044 0 0 0.481070408013995 0.00553448964754748 0.988134701786228
WNT7B 9.1767388418406e-07 4.59969e-06 1.04146e-10 0 0 0 0 0 0 1 0 0 0.692037432709463 0.0568341724524572 0.907562816963731 0 1 2 1 140.781824824834 0.867495855546596 0.0391579234379362 0 0 0.504269769327983 0.0145186320419879 0.931544076699711 0 0 0.823838475233596 0.020933277426446 0.95165536373275 0 0 0.943705948452922 0.0107994159142606 0.979401941884683
YWHAG 7.0472169619493e-07 1.06069e-06 3.27896e-06 0 0 0 0 0 0 0 0 0 0.95177734427771 0.0765329842390483 0.894828273734768 0 0 0 0 0.767167556441386 0.0344474822410665 0.929185193288105 1 0 7.1959557626265 0.173713473312161 0.476962384938307 0 0 0.712270122341266 0.0181498404325175 0.963384619417146 1 0 58.3255940732709 0.40289345550025 0.454597508354479
ZBTB18 8.61319637398345e-07 4.34793e-06 1.9537e-06 0 0 0 0 0 0 0 0 0 0.947922563075407 0.0762466527954988 0.896436587397699 0 0 0 0 0.765852639337857 0.0343904701231901 0.929357492412906 1 4 530219310.66958 0.999999935444971 4.13984353522947e-09 0 0 0.744118017463479 0.0189460029540882 0.961136204158 0 0 0.857846584432089 0.00982652862674281 0.984815758356768
ZBTB7A 8.44993730807955e-07 1.78044e-05 1.04146e-10 0 0 0 0 0 0 0 0 0 0.944144885160558 0.0759658762288862 0.897700038097474 0 0 0 0 0.811180632913144 0.0363519228883431 0.922618995163646 0 2 4135.1456982193 0.991790536128483 0.000999395555796939 0 0 0.83656575204809 0.0212497984146467 0.949315545028693 0 0 0.948044458804786 0.0108485255842239 0.978772844897666
ZC3H4 3.28362592660571e-06 4.47732e-06 4.65017e-06 0 0 0 0 0 0 1 0 1 0.645266802813426 0.0531974295356857 0.911006725344668 0 2 0 0 235.565296501133 0.916351275674512 0.0261815709860822 0 0 0.0371562598255657 0.00108436414755271 0.96894097585423 0 0 0.382540170373516 0.00983036222743218 0.972488813798783 0 0 0.642540742769512 0.00737842373585919 0.987602524916864
ZFHX3 6.14819773218535e-06 1.7338e-05 1.52949e-05 0 0 0 2 0 1 6 0 2 0.302010694194704 0.0256236476722788 0.918943174911494 1 1 0 0 12.1028370197629 0.360135830770467 0.459739490128104 1 2 106.57305705176 0.756903484792024 0.0478636199951732 0 0 0.114777642120691 0.0029699450748537 0.97414761452933 0 0 0.314324850632724 0.00362311045513857 0.988318278284909
ZFYVE26 5.7287479248267e-06 1.11606e-10 9.69286e-06 0 0 0 2 2 1 8 2 10 0.172955665865009 0.0148366192404156 0.920018464232008 2 1 1 4 73.0449347420365 0.772566509684897 0.0575601096682184 0 0 0.00262790625391439 7.67698821981242e-05 0.970883164184639 0 0 0.171906459322744 0.00444162403824756 0.973966392549634 0 0 0.427357767297615 0.00491959088809072 0.988216107782666
ZNF248 1.27429393433401e-06 1.11606e-10 2.13275e-06 0 0 0 1 0 0 3 0 0 0.526094877655018 0.043802950971592 0.913621330766444 0 0 0 1 0.545317054801342 0.0247322873218739 0.946635975514211 0 0 0.258001839667181 0.00748127911013826 0.956439128974143 0 0 0.675019748750877 0.0172169806703975 0.965531572287414 0 1 74.2149828784747 0.461949122385651 0.355985493870507
ZNF614 1.29077165855525e-06 1.11606e-10 1.04146e-10 0 0 0 2 0 0 1 0 0 1.33125948814443 0.103877608482774 0.847893761267812 0 1 1 0 53.0505034365711 0.711571732379357 0.0886259123840793 0 0 0.382480517304505 0.0110508989032279 0.945835201453022 0 0 0.761522877724709 0.0193805600237454 0.959612470335079 0 0 0.92174946115855 0.0105508051463466 0.981762790227285
